antecedent,consequent,support,confidence,lift,count
Bacon Double Burger,Crispy Chicken Sandwich,0.010467930617184349,0.19038884812912693,3.9595130412089405,519
Pepperoni Pizza,Meatball Calzone,0.005022186365469947,0.18935361216730037,6.395198972244382,249
Mac & Cheese,Spicy BBQ Bacon Burger,0.005022186365469947,0.1889226100151745,3.6631924147643145,249
Everything Bagel with Cream Cheese,Breakfast Sandwich (Egg & Cheese),0.006070996369503832,0.1888331242158093,4.662523057081586,301
Philly Cheesesteak,Crispy Chicken Sandwich,0.007442517144009681,0.1887468030690537,3.9253634631559073,369
Spicy BBQ Bacon Burger,Crispy Chicken Sandwich,0.009701492537313432,0.18811106765741104,3.9121420866000167,481
Bacon Double Burger,Spicy BBQ Bacon Burger,0.010326744655102865,0.18782098312545856,3.641831968463135,512
Philly Cheesesteak,Mac & Cheese,0.007402178297700686,0.18772378516624041,7.061718716648103,367
Steak Fajitas,Classic Margarita,0.006393707139975797,0.18746303962152575,10.870663747877481,317
Cold Brew Coffee,Breakfast Sandwich (Egg & Cheese),0.006212182331585317,0.18712029161603885,4.620231104742633,308
Beef Tacos (3pc),Chicken Burrito,0.006595401371520774,0.18707093821510296,6.034467870334941,327
Cold Brew Coffee,Oatmeal with Berries,0.006192012908430819,0.18651275820170107,4.14120132182729,307
Fettuccine Alfredo,Beef Lasagna,0.005506252521177894,0.18596730245231605,6.1427440743409925,273
Coca-Cola,Chicken Tenders (4pc),0.005748285599031868,0.18578878748370276,3.3483853447626255,285
Prosciutto & Arugula Pizza,Meatball Calzone,0.005042355788624445,0.18463810930576072,6.235938323828076,250
Oatmeal with Berries,Black Tea,0.008309802339653087,0.18450515002239143,6.741168266846106,412
Iced Latte,Oatmeal with Berries,0.005869302137958854,0.1839443742098609,4.084174685770221,291
Chicken Enchiladas,Chicken Burrito,0.005667607906413877,0.18342036553524804,5.916708993648404,281
Chicken Burrito,Chicken Enchiladas,0.005667607906413877,0.18282368249837347,5.916708993648405,281
Spicy Tuna Roll,Dragon Roll,0.006534893102057281,0.18274111675126903,6.322613097367703,324
Chicken Tenders (4pc),Crispy Chicken Sandwich,0.010104881000403389,0.1821155943293348,3.787454348510243,501
Beef Lasagna,Fettuccine Alfredo,0.005506252521177894,0.18187874750166555,6.142744074340993,273
California Roll,Dragon Roll,0.006837434449374748,0.18186695278969958,6.29236812234006,339
Diet Coke,Spicy BBQ Bacon Burger,0.005970149253731343,0.18148375229920294,3.518953632770623,296
Cheese Quesadilla,Chicken Burrito,0.006212182331585317,0.1805392731535756,5.8237717390723995,308
Salmon Nigiri (2pc),Vegetable Udon,0.007139975796692215,0.18042813455657492,6.558377500964065,354
Meatball Calzone,Beef Lasagna,0.005324727712787415,0.1798365122615804,5.940236027934148,264
Iced Latte,Breakfast Sandwich (Egg & Cheese),0.00572811617587737,0.17951959544879897,4.432560529059488,284
Orange Juice,Breakfast Sandwich (Egg & Cheese),0.005284388866478419,0.178839590443686,4.41577036563643,262
California Roll,Vegetable Udon,0.006716417910447761,0.1786480686695279,6.493673933017004,333
Everything Bagel with Cream Cheese,Blueberry Muffin,0.00572811617587737,0.17816813048933502,5.245591395285767,284
Oatmeal with Berries,Breakfast Sandwich (Egg & Cheese),0.008007260992335619,0.17778772951186744,4.389798620118719,397
Orange Juice,Iced Latte,0.0052238805970149255,0.17679180887372015,5.540668700353378,259
Hot Dog with Mustard,Crispy Chicken Sandwich,0.011436062928600242,0.1764705882352941,3.6700552704303195,567
Beef Lasagna,Meatball Calzone,0.005324727712787415,0.1758827448367755,5.940236027934148,264
Oatmeal with Berries,Blueberry Muffin,0.00790641387656313,0.1755485893416928,5.1684673750363,392
Spicy Tuna Roll,Edamame,0.006212182331585317,0.173716864072194,10.364479086280841,308
Breakfast Sandwich (Egg & Cheese),Cappuccino,0.0070189592577652275,0.17330677290836652,7.530718493248739,348
Diet Coke,Crispy Chicken Sandwich,0.005627269060104881,0.17106069895769466,3.5575459120480293,279
Fettuccine Alfredo,Meatball Calzone,0.005062525211778943,0.1709809264305177,5.774682787755496,251
Meatball Calzone,Fettuccine Alfredo,0.005062525211778943,0.1709809264305177,5.774682787755496,251
Classic Cheeseburger,Crispy Chicken Sandwich,0.006313029447357806,0.17094483888585474,3.5551363724667278,313
Meatball Calzone,Prosciutto & Arugula Pizza,0.005042355788624445,0.17029972752043596,6.2359383238280754,250
Meatball Calzone,Pepperoni Pizza,0.005022186365469947,0.1696185286103542,6.395198972244382,249
French Fries,Chicken Tenders (4pc),0.005788624445340863,0.16922169811320756,3.0498043593067363,287
Blueberry Muffin,Everything Bagel with Cream Cheese,0.00572811617587737,0.16864608076009505,5.245591395285767,284
Breakfast Sandwich (Egg & Cheese),Blueberry Muffin,0.006776926179911254,0.16733067729083664,4.926517209073445,336
Coca-Cola,Spicy BBQ Bacon Burger,0.0051230334812424365,0.16558018252933507,3.2105848454456134,254
Salmon Nigiri (2pc),Tuna Sashimi (5pc),0.006514723678902783,0.16462793068297654,6.796213824531205,323
Iced Latte,Orange Juice,0.0052238805970149255,0.163716814159292,5.540668700353377,259
Pork Carnitas Bowl,Tortilla Chips,0.005506252521177894,0.1580775911986103,6.773973182045894,273
Crispy Chicken Sandwich,Philly Cheesesteak,0.007442517144009681,0.15478187919463088,3.925363463155908,369
Cold Brew Coffee,Blueberry Muffin,0.0051230334812424365,0.15431348724179828,4.543267635064346,254
Crispy Chicken Sandwich,French Fries,0.007402178297700686,0.15394295302013425,4.500289864822085,367
Breakfast Sandwich (Egg & Cheese),Cold Brew Coffee,0.006212182331585317,0.15338645418326693,4.620231104742633,308
Chicken Tenders (4pc),Philly Cheesesteak,0.008471157724889069,0.15267175572519087,3.871849436754457,420
Blueberry Muffin,Cold Brew Coffee,0.0051230334812424365,0.1508313539192399,4.543267635064346,254
Avocado Toast,Blueberry Muffin,0.006756756756756757,0.15069725596041386,4.436799258026912,335
