customer_id,profile_transaction_match,archetype,price_tier,time_preference,day_preference,basket_size_bias,preferred_sections,preferred_categories,expected_visits,actual_visits,visit_gap,visit_ratio,under_engaged_flag,last_order_date,first_order_date,frequency,monetary,recency,customer_tenure_days,monetary_per_order,R_score,F_score,M_score,rfm_score,rfm_code,total_orders,avg_order_value,median_order_value,max_order_value,avg_basket_size,median_basket_size,avg_unique_items_per_order,avg_categories_per_order,avg_item_price,avg_discount_pct,discount_order_rate,total_discount_amount_est,payment_share_card,payment_share_cash,payment_share_mobile,preferred_payment_method,avg_order_hour,std_order_hour,weekend_order_rate,dow_share_friday,dow_share_monday,dow_share_saturday,dow_share_sunday,dow_share_thursday,dow_share_tuesday,dow_share_wednesday,meal_share_dinner,meal_share_late_night,meal_share_lunch,meal_share_morning,dominant_meal_period,dominant_day_of_week,category_share_alcohol,category_share_appetizer,category_share_bakery,category_share_beverage,category_share_dessert,category_share_food,category_share_main,category_share_side,section_share_american,section_share_cafe,section_share_healthy_vegan,section_share_italian,section_share_japanese,section_share_mexican,section_share_steakhouse,unique_items_bought,unique_categories_bought,unique_sections_bought,dominant_category,dominant_section,rfm_segment,gmm_cluster,kmeans_cluster,kmeans_segment_name,rfm_value_tier,hybrid_segment
6488,both,infrequent,budget,dinner,weekday,medium,"Steakhouse,Italian","Alcohol,Dessert",3.0,3.0,0.0,1.0,0,2023-09-06 21:00:00,2023-02-18 20:30:00,3.0,130.0,848.0,200.0,43.333333333333336,1,2,3,6,123,3.0,43.333333333333336,37.5,63.0,4.0,4.0,4.0,2.6666666666666665,10.825,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,card,20.33333333333333,0.5773502691896263,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,dinner,Saturday,0.0923076923076923,0.0,0.0,0.0192307692307692,0.0692307692307692,0.0,0.6576923076923077,0.1615384615384615,0.0,0.0,0.0,0.2884615384615384,0.2269230769230769,0.0,0.4846153846153846,12.0,5.0,3.0,Main,Steakhouse,Others,1,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
6163,both,infrequent,mid,lunch,weekend,large,"Healthy_Vegan,American","Beverage,Main,Food",4.0,4.0,0.0,1.0,0,2024-02-09 12:00:00,2023-03-20 18:00:00,4.0,135.0,692.0,325.0,33.75,2,3,4,9,234,4.0,33.75,34.25,49.5,4.25,4.0,4.25,2.0,7.81875,0.0,0.0,0.0,0.25,0.5,0.25,cash,13.25,3.2015621187164243,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.75,0.0,lunch,Friday,0.0,0.1814814814814815,0.0,0.0555555555555555,0.0,0.0,0.737037037037037,0.0259259259259259,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,15.0,4.0,2.0,Main,American,At Risk,0,3,Mid-Value Occasional Discount-Sensitive,Mid-Value,Mid-Value | Mid-Value Occasional Discount-Sensitive
7744,both,infrequent,premium,dinner,weekend,large,Italian,"Alcohol,Dessert",3.0,3.0,0.0,1.0,0,2024-03-11 20:30:00,2023-04-30 20:00:00,3.0,140.0,661.0,316.0,46.66666666666666,2,3,4,9,234,3.0,46.66666666666666,54.0,60.5,4.0,4.0,4.0,2.0,12.166666666666666,3.333333333333333,0.3333333333333333,6.0,0.6666666666666666,0.3333333333333333,0.0,card,19.666666666666668,0.5773502691896255,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Friday,0.1292857142857143,0.0,0.0,0.0357142857142857,0.0,0.0,0.8350000000000001,0.0,0.1821428571428571,0.0,0.0,0.8178571428571428,0.0,0.0,0.0,10.0,3.0,2.0,Main,Italian,At Risk,1,0,High-Value Inactive Large-Basket,Mid-Value,Mid-Value | High-Value Inactive Large-Basket
7870,both,infrequent,mid,dinner,any,large,Steakhouse,"Dessert,Beverage,Side",3.0,3.0,0.0,1.0,0,2023-03-14 13:00:00,2023-01-28 20:00:00,3.0,111.1,1024.0,44.0,37.03333333333333,1,3,3,7,133,3.0,37.03333333333333,30.6,54.0,3.333333333333333,3.0,3.333333333333333,2.333333333333333,12.208333333333334,5.0,0.3333333333333333,5.4,0.6666666666666666,0.3333333333333333,0.0,card,17.666666666666668,4.041451884327381,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,dinner,Saturday,0.1071107110711071,0.0,0.0,0.081008100810081,0.0765076507650765,0.0,0.6075607560756076,0.1278127812781277,0.0,0.0,0.2385238523852385,0.486048604860486,0.0,0.0,0.2754275427542754,10.0,5.0,3.0,Main,Italian,Others,4,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
5526,both,infrequent,budget,dinner,weekday,large,Italian,"Beverage,Alcohol,Appetizer",3.0,3.0,0.0,1.0,0,2024-01-29 20:00:00,2023-05-30 20:00:00,3.0,97.0,703.0,244.0,32.333333333333336,2,2,3,7,223,3.0,32.333333333333336,34.5,39.0,3.6666666666666665,4.0,3.6666666666666665,3.0,8.73611111111111,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,card,20.33333333333333,0.5773502691896255,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,dinner,Monday,0.3402061855670103,0.0,0.0,0.0,0.0773195876288659,0.0,0.4845360824742268,0.0979381443298969,0.0,0.0,0.0,0.4020618556701031,0.0,0.5979381443298969,0.0,10.0,4.0,2.0,Main,Mexican,Others,3,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
5877,both,infrequent,premium,dinner,any,medium,"Mexican,Japanese","Food,Beverage",3.0,3.0,0.0,1.0,0,2023-12-02 19:30:00,2023-02-12 20:00:00,3.0,180.0,761.0,292.0,60.0,1,2,4,7,124,3.0,60.0,56.5,85.0,4.0,4.0,4.0,2.333333333333333,15.127777777777778,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,card,19.33333333333333,0.5773502691896255,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,dinner,Saturday,0.2555555555555555,0.1,0.0,0.0,0.0,0.0,0.6444444444444445,0.0,0.0,0.0,0.0,0.0,0.3138888888888889,0.2138888888888888,0.4722222222222222,12.0,3.0,3.0,Main,Steakhouse,Others,1,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
6466,both,infrequent,mid,dinner,any,large,"Italian,Steakhouse","Alcohol,Main,Appetizer",3.0,3.0,0.0,1.0,0,2023-08-03 20:30:00,2023-03-17 19:30:00,3.0,169.66,882.0,139.0,56.553333333333335,1,2,4,7,124,3.0,56.553333333333335,69.0,78.0,3.333333333333333,4.0,3.333333333333333,2.0,16.026666666666667,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,card,19.666666666666668,0.5773502691896255,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Friday,0.0707296946834846,0.0943062595779794,0.0,0.0,0.0,0.0,0.7642343510550512,0.0707296946834846,0.0,0.0,0.0,0.5402569845573499,0.0,0.0,0.45974301544265,8.0,4.0,2.0,Main,Italian,Others,1,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
5295,both,infrequent,mid,dinner,any,medium,Italian,"Main,Dessert",4.0,4.0,0.0,1.0,0,2023-09-08 21:00:00,2023-05-21 18:30:00,3.0,109.0,846.0,110.0,36.333333333333336,1,2,3,6,123,3.0,36.333333333333336,32.0,49.5,2.333333333333333,2.0,2.333333333333333,1.3333333333333333,15.416666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,mobile,19.33333333333333,1.5275252316519472,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Friday,0.091743119266055,0.0,0.0,0.0,0.0,0.0,0.908256880733945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,Main,Italian,Others,1,4,Low-Value Inactive Standard,Low-Value,Low-Value | Low-Value Inactive Standard
7030,both,infrequent,mid,dinner,any,medium,Italian,"Appetizer,Bakery",3.0,3.0,0.0,1.0,0,2023-09-10 20:30:00,2023-08-19 21:00:00,3.0,112.32,844.0,21.0,37.44,1,3,3,7,133,3.0,37.44,34.0,57.5,3.0,3.0,3.0,1.6666666666666667,13.180555555555555,5.0,0.3333333333333333,3.675,1.0,0.0,0.0,card,19.666666666666668,1.5275252316519463,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,dinner,Saturday,0.0,0.0,0.0,0.0,0.037838319088319,0.0,0.8820334757834758,0.0801282051282051,0.1853632478632478,0.0,0.0,0.8146367521367522,0.0,0.0,0.0,9.0,3.0,2.0,Main,Italian,Others,1,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
6943,both,infrequent,mid,dinner,any,medium,"Italian,Mexican","Dessert,Alcohol",3.0,3.0,0.0,1.0,0,2024-01-14 20:00:00,2023-02-14 19:30:00,3.0,112.5,718.0,334.0,37.5,1,3,3,7,133,3.0,37.5,41.5,52.0,3.6666666666666665,4.0,3.6666666666666665,2.0,10.958333333333334,6.666666666666667,0.3333333333333333,13.0,0.6666666666666666,0.0,0.3333333333333333,card,19.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,dinner,Sunday,0.24,0.0,0.0,0.0,0.0,0.0,0.7066666666666667,0.0533333333333333,0.0,0.0,0.0,0.6311111111111111,0.0,0.3688888888888889,0.0,10.0,3.0,2.0,Main,Italian,Others,1,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
6266,both,infrequent,mid,dinner,weekday,small,Italian,"Main,Side",4.0,4.0,0.0,1.0,0,2024-01-23 18:30:00,2023-08-25 20:00:00,4.0,122.5,709.0,150.0,30.625,1,3,3,7,133,4.0,30.625,24.75,58.0,2.25,2.0,2.25,1.5,13.5625,0.0,0.0,0.0,0.5,0.5,0.0,card,19.0,0.8164965809277257,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,dinner,Friday,0.073469387755102,0.0,0.0,0.0,0.0,0.0,0.8530612244897959,0.073469387755102,0.0,0.0,0.0,0.6857142857142857,0.3142857142857143,0.0,0.0,8.0,3.0,2.0,Main,Italian,Others,1,4,Low-Value Inactive Standard,Low-Value,Low-Value | Low-Value Inactive Standard
2931,both,occasional,mid,dinner,any,medium,"Italian,American","Alcohol,Side",6.0,6.0,0.0,1.0,0,2023-11-11 12:30:00,2023-01-07 20:00:00,6.0,182.44,782.0,307.0,30.406666666666663,1,4,4,9,144,6.0,30.406666666666663,23.5,64.0,3.1666666666666665,3.0,3.1666666666666665,2.0,9.527777777777777,3.333333333333333,0.3333333333333333,5.05,0.1666666666666666,0.1666666666666666,0.6666666666666666,mobile,18.166666666666668,3.0605010483034736,0.5,0.0,0.0,0.5,0.0,0.3333333333333333,0.1666666666666666,0.0,0.8333333333333334,0.0,0.1666666666666666,0.0,dinner,Saturday,0.2387086165314624,0.0419315939486954,0.0,0.0274062705547029,0.0,0.0,0.6463494847621136,0.0456040342030256,0.2908901556676168,0.0,0.0,0.7091098443323833,0.0,0.0,0.0,14.0,5.0,2.0,Main,Italian,Cannot Lose Them,1,0,High-Value Inactive Large-Basket,Mid-Value,Mid-Value | High-Value Inactive Large-Basket
6239,both,infrequent,mid,dinner,weekend,medium,"American,Italian","Alcohol,Food",4.0,4.0,0.0,1.0,0,2024-02-13 18:30:00,2023-04-22 19:30:00,4.0,105.1,688.0,296.0,26.275,2,3,3,8,233,4.0,26.275,14.5,73.1,2.75,2.5,2.75,2.5,7.820833333333333,3.75,0.25,12.9,0.75,0.25,0.0,card,19.25,1.258305739211792,0.75,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,dinner,Saturday,0.2673644148430066,0.1294005708848715,0.0,0.0523311132254995,0.0570884871550903,0.0,0.4210275927687916,0.0727878211227402,0.0285442435775451,0.0,0.0,0.0,0.0808753568030447,0.1950523311132255,0.6955280685061845,11.0,6.0,4.0,Main,Steakhouse,At Risk,1,0,High-Value Inactive Large-Basket,Mid-Value,Mid-Value | High-Value Inactive Large-Basket
4135,both,occasional,premium,lunch,any,medium,"Healthy_Vegan,American","Beverage,Side",5.0,5.0,0.0,1.0,0,2024-04-10 13:00:00,2023-03-05 11:30:00,5.0,139.0,631.0,402.0,27.8,2,3,4,9,234,5.0,27.8,36.5,44.5,3.2,3.0,3.2,1.6,8.063333333333333,0.0,0.0,0.0,0.6,0.2,0.2,card,13.6,2.6076809620810595,0.6,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.2,0.0,0.8,0.0,lunch,Sunday,0.0503597122302158,0.0,0.0,0.0359712230215827,0.0,0.0,0.8633093525179856,0.0503597122302158,0.7194244604316546,0.0,0.0,0.0,0.2805755395683453,0.0,0.0,13.0,4.0,2.0,Main,American,At Risk,2,3,Mid-Value Occasional Discount-Sensitive,Mid-Value,Mid-Value | Mid-Value Occasional Discount-Sensitive
9462,both,one_timer,mid,dinner,any,medium,Steakhouse,"Appetizer,Alcohol",1.0,1.0,0.0,1.0,0,2023-07-07 19:30:00,2023-07-07 19:30:00,1.0,96.0,909.0,0.0,96.0,1,1,3,5,113,1.0,96.0,96.0,96.0,4.0,4.0,4.0,3.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,card,19.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Friday,0.1458333333333333,0.1875,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,Main,Steakhouse,Others,1,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
5777,both,infrequent,premium,flexible,any,small,"Japanese,Steakhouse","Side,Beverage,Appetizer",2.0,2.0,0.0,1.0,0,2023-06-12 20:00:00,2023-04-26 20:00:00,2.0,97.0,934.0,47.0,48.5,1,2,3,6,123,2.0,48.5,48.5,82.0,2.0,2.0,2.0,1.5,21.166666666666664,0.0,0.0,0.0,0.0,0.5,0.5,cash,20.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,dinner,Monday,0.1546391752577319,0.0,0.0,0.0,0.0,0.0,0.845360824742268,0.0,0.0,0.0,0.0,0.0,0.1546391752577319,0.0,0.845360824742268,4.0,2.0,2.0,Main,Steakhouse,Others,1,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
5686,both,infrequent,mid,dinner,any,small,Japanese,"Food,Bakery",4.0,4.0,0.0,1.0,0,2024-04-05 18:30:00,2023-07-14 18:00:00,4.0,107.15,636.0,266.0,26.7875,2,3,3,8,233,4.0,26.7875,25.25,40.5,2.5,2.5,2.5,1.75,11.104166666666668,1.25,0.25,0.8500000000000001,0.25,0.5,0.25,cash,19.0,1.1547005383792517,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.0,dinner,Friday,0.1371908539430704,0.0443303779748016,0.0,0.0,0.0,0.0,0.8184787680821278,0.0,0.1679888007466168,0.0,0.0,0.6812879141390573,0.1507232851143257,0.0,0.0,10.0,3.0,3.0,Main,Italian,At Risk,1,4,Low-Value Inactive Standard,Mid-Value,Mid-Value | Low-Value Inactive Standard
6273,both,infrequent,mid,dinner,any,medium,Mexican,"Dessert,Alcohol,Main",2.0,2.0,0.0,1.0,0,2023-05-19 19:00:00,2023-03-03 19:30:00,2.0,115.0,958.0,76.0,57.5,1,2,3,6,123,2.0,57.5,57.5,58.5,4.5,4.5,4.5,2.0,12.9125,0.0,0.0,0.0,1.0,0.0,0.0,card,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Friday,0.1608695652173913,0.0,0.0,0.0,0.0,0.0,0.8391304347826087,0.0,0.0,0.0,0.0,0.4913043478260869,0.0,0.508695652173913,0.0,9.0,2.0,2.0,Main,Mexican,Others,3,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
7281,both,infrequent,premium,flexible,weekday,medium,Italian,"Main,Side",4.0,4.0,0.0,1.0,0,2023-10-20 19:00:00,2023-01-03 20:30:00,4.0,125.37,804.0,289.0,31.3425,1,3,3,7,133,4.0,31.3425,30.5,40.0,2.25,2.0,2.25,1.5,15.479166666666666,6.25,0.25,8.125,0.5,0.25,0.25,card,19.75,0.5,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,dinner,Monday,0.0677993140304698,0.0,0.0,0.0,0.0,0.0,0.8923187365398421,0.0398819494296881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,Main,Italian,Others,1,4,Low-Value Inactive Standard,Low-Value,Low-Value | Low-Value Inactive Standard
