customer_id,profile_transaction_match,archetype,price_tier,time_preference,day_preference,basket_size_bias,preferred_sections,preferred_categories,expected_visits,actual_visits,visit_gap,visit_ratio,under_engaged_flag,last_order_date,first_order_date,frequency,monetary,recency,customer_tenure_days,monetary_per_order,R_score,F_score,M_score,rfm_score,rfm_code,total_orders,avg_order_value,median_order_value,max_order_value,avg_basket_size,median_basket_size,avg_unique_items_per_order,avg_categories_per_order,avg_item_price,avg_discount_pct,discount_order_rate,total_discount_amount_est,payment_share_card,payment_share_cash,payment_share_mobile,preferred_payment_method,avg_order_hour,std_order_hour,weekend_order_rate,dow_share_friday,dow_share_monday,dow_share_saturday,dow_share_sunday,dow_share_thursday,dow_share_tuesday,dow_share_wednesday,meal_share_dinner,meal_share_late_night,meal_share_lunch,meal_share_morning,dominant_meal_period,dominant_day_of_week,category_share_alcohol,category_share_appetizer,category_share_bakery,category_share_beverage,category_share_dessert,category_share_food,category_share_main,category_share_side,section_share_american,section_share_cafe,section_share_healthy_vegan,section_share_italian,section_share_japanese,section_share_mexican,section_share_steakhouse,unique_items_bought,unique_categories_bought,unique_sections_bought,dominant_category,dominant_section,rfm_segment,gmm_cluster,kmeans_cluster,kmeans_segment_name,rfm_value_tier,hybrid_segment
2528,both,occasional,budget,morning,any,medium,Cafe,"Main,Side",6.0,4.0,2.0,0.6666666666666666,1,2025-10-06 10:00:00,2024-12-21 08:00:00,4.0,44.19,87.0,289.0,11.0475,4,3,2,9,432,4.0,11.0475,12.875,16.56,2.5,2.5,2.5,2.0,4.447916666666667,10.0,0.5,3.55,0.5,0.25,0.25,card,9.5,1.914854215512676,0.5,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.75,morning,Monday,0.0,0.0,0.2731387191672324,0.2247114731839782,0.0,0.5021498076487892,0.0,0.0,0.0425435618918307,0.9574564381081692,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,Food,Cafe,Others,2,2,Low-Value Frequent Weekend-Oriented,Mid-Value,Mid-Value | Low-Value Frequent Weekend-Oriented
4813,both,infrequent,mid,dinner,weekend,small,Steakhouse,"Appetizer,Alcohol",2.0,2.0,0.0,1.0,0,2023-07-23 19:30:00,2023-01-14 21:00:00,2.0,38.0,893.0,189.0,19.0,1,2,2,5,122,2.0,19.0,19.0,24.0,1.5,1.5,1.5,1.5,13.0,0.0,0.0,0.0,0.5,0.0,0.5,card,20.0,1.4142135623730951,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Saturday,0.6578947368421053,0.0,0.0,0.0,0.0,0.0,0.3421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.3684210526315789,3.0,2.0,2.0,Alcohol,Mexican,Lost / Hibernating,1,4,Low-Value Inactive Standard,Low-Value,Low-Value | Low-Value Inactive Standard
639,both,regular,mid,dinner,any,medium,Mexican,"Beverage,Bakery,Dessert",16.0,16.0,0.0,1.0,0,2025-11-03 19:30:00,2023-05-06 20:30:00,16.0,314.47,59.0,911.0,19.654375,4,5,5,14,455,16.0,19.654375,21.5,40.0,2.4375,2.0,2.4375,1.875,8.1953125,1.5625,0.125,7.025,0.3125,0.5625,0.125,cash,19.4375,0.7274384280931735,0.625,0.0,0.125,0.4375,0.1875,0.125,0.0625,0.0625,1.0,0.0,0.0,0.0,dinner,Saturday,0.1669475625655865,0.0572391643082011,0.0,0.0508792571628454,0.0856997487836677,0.0,0.5629153814354311,0.0763188857442681,0.0731389321715902,0.0,0.0,0.0461093268038286,0.0683690018125735,0.6979044105956053,0.1144783286164022,26.0,6.0,5.0,Main,Mexican,Champions,4,1,High-Value Frequent Discount-Sensitive,High-Value,High-Value | High-Value Frequent Discount-Sensitive
9246,both,one_timer,mid,dinner,weekday,medium,Mexican,"Food,Dessert,Side",1.0,1.0,0.0,1.0,0,2023-10-22 20:30:00,2023-10-22 20:30:00,1.0,53.0,802.0,0.0,53.0,1,1,2,4,112,1.0,53.0,53.0,53.0,3.0,3.0,3.0,1.0,17.666666666666668,0.0,0.0,0.0,0.0,1.0,0.0,cash,20.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,Main,Italian,Lost / Hibernating,3,0,High-Value Inactive Large-Basket,Low-Value,Low-Value | High-Value Inactive Large-Basket
7209,both,infrequent,budget,lunch,weekday,small,"American,Healthy_Vegan","Main,Appetizer",2.0,2.0,0.0,1.0,0,2023-11-16 20:00:00,2023-06-24 12:00:00,2.0,30.37,777.0,145.0,15.185,1,2,1,4,121,2.0,15.185,15.185,18.37,1.5,1.5,1.5,1.5,12.125,12.5,0.5,6.125,0.0,0.5,0.5,cash,16.0,5.656854249492381,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,dinner,Saturday,0.2222588080342443,0.0,0.0,0.0,0.0,0.0,0.7777411919657556,0.0,0.0,0.0,0.3951267698386566,0.6048732301613434,0.0,0.0,0.0,3.0,2.0,2.0,Main,Italian,Lost / Hibernating,3,4,Low-Value Inactive Standard,Low-Value,Low-Value | Low-Value Inactive Standard
2390,both,occasional,mid,dinner,weekend,small,Mexican,"Bakery,Main",11.0,11.0,0.0,1.0,0,2025-10-12 19:00:00,2023-04-29 20:30:00,11.0,283.57,81.0,896.0,25.779090909090908,4,5,5,14,455,11.0,25.779090909090908,25.0,54.5,2.727272727272727,3.0,2.727272727272727,2.0,9.4,0.9090909090909092,0.1818181818181818,1.925,0.6363636363636364,0.2727272727272727,0.0909090909090909,card,19.454545454545453,0.8201995322647248,0.7272727272727273,0.1818181818181818,0.0,0.3636363636363636,0.3636363636363636,0.0,0.0909090909090909,0.0,1.0,0.0,0.0,0.0,dinner,Saturday,0.1153154423951758,0.0176323306414641,0.0,0.0246852628980498,0.0,0.0,0.7628451528723067,0.0795218111930035,0.0938039990125895,0.0,0.0,0.1428218781958599,0.0916881193356137,0.6716860034559368,0.0,22.0,5.0,4.0,Main,Mexican,Champions,1,1,High-Value Frequent Discount-Sensitive,High-Value,High-Value | High-Value Frequent Discount-Sensitive
6854,both,infrequent,mid,dinner,weekend,large,Japanese,"Bakery,Alcohol",4.0,4.0,0.0,1.0,0,2024-09-29 20:00:00,2023-12-29 18:30:00,3.0,99.5,459.0,275.0,33.166666666666664,2,3,3,8,233,3.0,33.166666666666664,39.0,49.5,3.0,3.0,3.0,1.6666666666666667,10.583333333333334,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,card,19.33333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Friday,0.1306532663316583,0.0,0.0,0.0251256281407035,0.0,0.0,0.8442211055276382,0.0,0.0,0.0,0.0,0.4974874371859296,0.5025125628140703,0.0,0.0,9.0,3.0,2.0,Main,Japanese,At Risk,1,0,High-Value Inactive Large-Basket,Mid-Value,Mid-Value | High-Value Inactive Large-Basket
9367,both,one_timer,mid,lunch,weekend,medium,Healthy_Vegan,"Alcohol,Main,Bakery",1.0,1.0,0.0,1.0,0,2024-03-23 11:00:00,2024-03-23 11:00:00,1.0,25.5,649.0,0.0,25.5,2,1,1,4,211,1.0,25.5,25.5,25.5,2.0,2.0,2.0,1.0,12.75,0.0,0.0,0.0,1.0,0.0,0.0,card,11.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,lunch,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Main,Healthy_Vegan,Lost / Hibernating,2,3,Mid-Value Occasional Discount-Sensitive,Low-Value,Low-Value | Mid-Value Occasional Discount-Sensitive
2704,both,occasional,mid,dinner,any,medium,Steakhouse,"Beverage,Bakery",5.0,4.0,1.0,0.8,1,2025-04-12 20:00:00,2023-05-23 20:00:00,4.0,136.35,264.0,690.0,34.0875,3,3,4,10,334,4.0,34.0875,24.0,69.35,2.25,2.0,2.25,2.0,14.458333333333332,1.25,0.25,3.65,1.0,0.0,0.0,card,19.75,0.5000000000000002,0.75,0.0,0.0,0.5,0.25,0.0,0.25,0.0,1.0,0.0,0.0,0.0,dinner,Saturday,0.2053538687202053,0.0,0.0,0.0,0.0,0.0,0.665933259992666,0.1287128712871287,0.0,0.0,0.0,0.198019801980198,0.1393472680601393,0.0,0.6626329299596626,8.0,3.0,3.0,Main,Steakhouse,Potential Loyalists,1,0,High-Value Inactive Large-Basket,Mid-Value,Mid-Value | High-Value Inactive Large-Basket
5529,both,infrequent,mid,dinner,weekend,small,Mexican,"Dessert,Side,Bakery",2.0,2.0,0.0,1.0,0,2024-10-19 18:00:00,2024-10-19 18:00:00,1.0,11.26,439.0,0.0,11.26,2,1,1,4,211,1.0,11.26,11.26,11.26,2.0,2.0,2.0,2.0,7.5,25.0,1.0,3.75,1.0,0.0,0.0,card,18.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Saturday,0.0,0.0,0.0,0.0,0.300177619893428,0.0,0.6998223801065719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,Main,American,Lost / Hibernating,3,4,Low-Value Inactive Standard,Low-Value,Low-Value | Low-Value Inactive Standard
9242,both,one_timer,budget,dinner,weekend,medium,"Mexican,Steakhouse","Side,Food",1.0,1.0,0.0,1.0,0,2023-03-18 19:00:00,2023-03-18 19:00:00,1.0,3.0,1020.0,0.0,3.0,1,1,1,3,111,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,cash,19.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Side,Mexican,Lost / Hibernating,1,4,Low-Value Inactive Standard,Low-Value,Low-Value | Low-Value Inactive Standard
6270,both,infrequent,mid,dinner,weekend,large,"Steakhouse,American","Side,Dessert",4.0,4.0,0.0,1.0,0,2024-12-20 19:30:00,2023-05-20 20:00:00,4.0,150.0,377.0,579.0,37.5,3,3,4,10,334,4.0,37.5,41.25,52.0,3.5,3.5,3.5,2.5,10.9125,0.0,0.0,0.0,0.75,0.25,0.0,card,17.5,3.696845502136472,0.75,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.75,0.0,0.25,0.0,dinner,Sunday,0.0,0.1433333333333333,0.0,0.04,0.0,0.0,0.6433333333333333,0.1733333333333333,0.3333333333333333,0.0,0.0,0.3466666666666667,0.0,0.0,0.32,13.0,4.0,3.0,Main,Italian,Potential Loyalists,1,0,High-Value Inactive Large-Basket,Mid-Value,Mid-Value | High-Value Inactive Large-Basket
7444,both,infrequent,mid,dinner,any,medium,Steakhouse,"Side,Bakery",4.0,4.0,0.0,1.0,0,2025-06-19 08:30:00,2023-02-20 19:00:00,4.0,80.25,196.0,849.0,20.0625,3,3,3,9,333,4.0,20.0625,21.0,30.5,3.0,3.0,3.0,2.25,6.645833333333333,0.0,0.0,0.0,1.0,0.0,0.0,card,16.5,5.686240703077327,0.5,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.25,dinner,Saturday,0.0747663551401869,0.0,0.0965732087227414,0.0373831775700934,0.0623052959501557,0.0,0.3925233644859813,0.3364485981308411,0.2180685358255451,0.0965732087227414,0.0,0.3800623052959501,0.0,0.3052959501557632,0.0,12.0,6.0,4.0,Main,Italian,Potential Loyalists,1,4,Low-Value Inactive Standard,Mid-Value,Mid-Value | Low-Value Inactive Standard
2597,both,occasional,mid,dinner,weekend,medium,Mexican,"Alcohol,Food,Beverage",11.0,11.0,0.0,1.0,0,2025-09-14 19:00:00,2023-05-27 19:30:00,11.0,340.88,109.0,840.0,30.98909090909091,4,5,5,14,455,11.0,30.98909090909091,31.5,57.0,2.909090909090909,3.0,2.909090909090909,1.9090909090909087,10.47878787878788,2.272727272727273,0.0909090909090909,2.125,0.2727272727272727,0.5454545454545454,0.1818181818181818,cash,19.27272727272728,0.7862453931068967,0.8181818181818182,0.0909090909090909,0.0,0.7272727272727273,0.0909090909090909,0.0,0.0909090909090909,0.0,1.0,0.0,0.0,0.0,dinner,Saturday,0.2830908237502934,0.0,0.0,0.0220018774935461,0.0,0.0,0.6406360009387467,0.0542712978174137,0.0,0.0,0.0,0.2625557380896503,0.0381365876554799,0.5320934053039192,0.1672142689509504,25.0,4.0,4.0,Main,Mexican,Champions,2,1,High-Value Frequent Discount-Sensitive,High-Value,High-Value | High-Value Frequent Discount-Sensitive
5610,both,infrequent,budget,dinner,weekend,medium,"American,Italian","Beverage,Main",3.0,3.0,0.0,1.0,0,2024-09-16 19:30:00,2024-01-21 21:00:00,3.0,65.0,472.0,238.0,21.666666666666668,2,2,2,6,222,3.0,21.666666666666668,24.5,29.5,2.333333333333333,2.0,2.333333333333333,2.0,9.47222222222222,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,card,20.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Monday,0.0923076923076923,0.1923076923076923,0.0,0.0384615384615384,0.0,0.0,0.6,0.0769230769230769,0.3769230769230769,0.0,0.0,0.6230769230769231,0.0,0.0,0.0,7.0,5.0,2.0,Main,Italian,Lost / Hibernating,1,4,Low-Value Inactive Standard,Low-Value,Low-Value | Low-Value Inactive Standard
7922,both,infrequent,mid,dinner,weekday,small,Steakhouse,"Food,Main",3.0,3.0,0.0,1.0,0,2024-07-19 18:00:00,2023-04-15 21:00:00,3.0,84.0,531.0,460.0,28.0,2,3,3,8,233,3.0,28.0,23.5,40.0,2.6666666666666665,3.0,2.6666666666666665,2.0,11.555555555555555,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,card,17.0,4.58257569495584,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,dinner,Friday,0.1666666666666666,0.0,0.0,0.0654761904761904,0.0,0.0,0.7678571428571429,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.4761904761904761,8.0,3.0,2.0,Main,American,At Risk,1,4,Low-Value Inactive Standard,Mid-Value,Mid-Value | Low-Value Inactive Standard
9761,both,one_timer,mid,lunch,weekend,medium,"American,Healthy_Vegan","Bakery,Dessert",1.0,1.0,0.0,1.0,0,2023-03-26 11:30:00,2023-03-26 11:30:00,1.0,22.0,1012.0,0.0,22.0,1,1,1,3,111,1.0,22.0,22.0,22.0,4.0,4.0,4.0,3.0,5.5,0.0,0.0,0.0,1.0,0.0,0.0,card,11.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,lunch,Sunday,0.0,0.0,0.0,0.0,0.1363636363636363,0.0,0.4545454545454545,0.4090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,Main,Healthy_Vegan,Lost / Hibernating,0,3,Mid-Value Occasional Discount-Sensitive,Low-Value,Low-Value | Mid-Value Occasional Discount-Sensitive
3796,both,occasional,mid,dinner,weekend,medium,Mexican,"Appetizer,Side,Beverage",8.0,4.0,4.0,0.5,1,2025-05-30 19:30:00,2023-04-24 19:30:00,4.0,100.5,216.0,767.0,25.125,3,3,3,9,333,4.0,25.125,18.0,52.0,2.75,3.0,2.75,1.75,9.375,0.0,0.0,0.0,0.0,0.25,0.75,mobile,19.25,0.5000000000000002,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Friday,0.099502487562189,0.0,0.0,0.0398009950248756,0.0,0.0,0.7661691542288557,0.0945273631840796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,1.0,Main,Mexican,Potential Loyalists,3,4,Low-Value Inactive Standard,Mid-Value,Mid-Value | Low-Value Inactive Standard
6261,both,infrequent,premium,dinner,weekend,small,Mexican,"Dessert,Side",2.0,2.0,0.0,1.0,0,2024-10-13 19:00:00,2023-11-30 20:30:00,2.0,30.5,445.0,317.0,15.25,2,2,1,5,221,2.0,15.25,15.25,24.5,2.0,2.0,2.0,2.0,7.083333333333333,0.0,0.0,0.0,0.5,0.5,0.0,card,19.5,0.7071067811865476,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,dinner,Sunday,0.5245901639344263,0.0,0.0,0.0,0.1967213114754098,0.0,0.2786885245901639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,Alcohol,Mexican,Lost / Hibernating,1,4,Low-Value Inactive Standard,Low-Value,Low-Value | Low-Value Inactive Standard
