mae,rmse,mape,smape,wape,mase,r2,bias,item_name,split,n_predictions
4.426771083166388,5.062294765037806,0.5595645123833293,0.391914862155911,0.41401456173498596,1.1120912721125316,-0.6593616784267555,-3.9139371118920483,California Roll,val,13
1.2938782447280488,1.5869347704516368,0.675213862209887,0.5160191381241362,0.5097096115595344,0.7839379953352296,-0.40928202714555595,0.103605127030294,Cannoli,val,13
4.387389291043977,4.746851684221644,1.1861168410659995,0.5689299682292046,0.4833564473184042,1.186092118051259,0.160491720871332,-0.9455459608922399,Cappuccino,val,13
1.871122940158377,2.044220519330059,1.1544770635060784,0.7931732179350288,0.7846644587760936,0.8307140639496243,-0.1539600373347383,-0.48033572367637717,Caprese Salad,val,13
1.7692249592644453,2.0583067629831,0.761005361845892,0.5063225398832246,0.45097891118505473,0.7957649380097724,-0.08155576655829622,0.21151100589467672,Caramel Flan,val,13
3.8069052098823133,4.633662782545903,1.0698716678898321,0.49015914740428446,0.4266359286937075,1.0922318568743128,-0.1035798060271671,0.08379220899732018,Caramel Macchiato,val,13
1.454178507498218,1.7201329291582574,0.6192567832758378,0.412630679533117,0.41096349124949644,0.4862999554295989,-0.41256181548503323,-0.6913012600793984,Chardonnay (Glass),val,13
4.861081817655846,5.971423151200179,0.5841162163332974,0.38741335015639766,0.39744694106620126,1.1671128839593288,-0.7276904134651723,-4.03306691887692,Cheese Quesadilla,val,13
2.6995636229864055,3.375736813263033,0.22823599761040012,0.1998045079718217,0.21014567125043876,0.7093241152234688,0.19352753916295862,-0.9068628914707332,Chicken Burrito,val,13
3.305813000662385,4.294137300224036,0.24885933362147755,0.25816750072030825,0.2636537975988405,0.8512468476705641,-0.12420453134438603,1.4196956697669734,Chicken Enchiladas,val,13
5.359641562297059,6.408517452520703,0.385501880540729,0.2943084310839855,0.30425912799066274,0.9452792481448579,-0.40102487156547295,-2.801223581233013,Chicken Tenders (4pc),val,13
1.8507327713633495,2.23753476351295,0.285169144947388,0.3215652322763087,0.28987380756293424,0.5794087399708967,-0.8555020772587567,1.3609856880751106,Chicken Teriyaki Bento,val,13
2.727609110081818,3.088107549994466,1.5077975924313938,0.6945474072760043,0.7091783686212727,1.4407371196842422,-0.38220668320432827,-1.2769840263338563,Chocolate Brownie,val,13
3.2222341464082853,4.247533266099315,1.2173357168965646,0.4282572274854352,0.40277926830103566,0.8174633425617078,-0.30300002781146684,-2.1702635773416517,Chocolate Chip Cookie,val,13
1.2449894671783412,1.6999433697823219,0.5376222098249143,0.3002338234113965,0.26104617860191026,0.5234037351810986,0.15212246385607298,-0.4651686057718384,Churros with Chocolate,val,13
5.239343247699325,6.090575763705971,0.581583062266287,0.39590481367512936,0.38920835554337846,1.2463102875589618,-0.18418476002111728,-1.4970819635457109,Classic Cheeseburger,val,13
1.9632831372283575,2.2732678547336276,0.4612585284306108,0.3800845334753352,0.3987918872495101,0.6165187900442708,-0.8194774978181745,-0.6341467299713468,Classic Margarita,val,13
3.171972152157536,3.752410446320729,0.4341037146464083,0.3300448604428489,0.32988510382438374,0.7011011409275241,-0.2793649046473232,-1.3018959497170575,Coca-Cola,val,13
1.2824199308838888,1.6158141684565897,0.6019311405024002,0.3507751662413317,0.28743895002569925,0.4417700765252192,0.3374856348941814,-0.2818505380040246,Coconut Water,val,13
2.7655971726532584,3.0999830941814235,0.577656791705586,0.40042718772036956,0.38247620472864213,0.7068399721669618,-0.27079208617495865,-1.2265691449208527,Cold Brew Coffee,val,13
2.4116004105587914,2.984063935399368,1.1013456618845399,0.5096350421598476,0.5225134222877382,0.7137782824355043,-0.19245938940027485,-1.467691574656263,Cold Pressed Green Juice,val,13
1.677454760688604,2.0398806534489475,0.5244578724213166,0.3893543049122945,0.36344853148253087,0.6399179272256527,-0.01917117474389385,0.2810506880197787,Corona Extra,val,13
1.7429716046087302,2.058859797250442,0.4397986973143518,0.3962310035712965,0.35404110718614834,0.6504567944735479,0.031926054945853544,0.8947268942123668,Creamed Spinach,val,13
4.866660833785698,5.551461585474485,0.2671981065040115,0.2653659924026873,0.2530663633568563,0.9566146295418451,-0.016068015843700767,1.3125944155941045,Crispy Chicken Sandwich,val,13
1.5955114901979264,1.8656139140373837,0.6959345569898183,0.4217083346795303,0.42329896678720497,0.760822608751789,-0.3188499589377378,-0.9355762110172989,Crème Brûlée,val,13
2.9670938203027744,3.712505230572981,0.3523403921516956,0.270073003398645,0.2735618415881991,0.7621213553396153,-0.10812343944260938,-1.7191192098350092,Diet Coke,val,13
2.3718194663153613,3.061394541188127,0.3788737356029323,0.34766816311206167,0.3178727119804093,0.6002393243992192,-1.2888599345693383,0.04240432232604666,Dr Pepper,val,13
2.2719868935303404,2.860974644006938,0.20833855842070673,0.22046779967327376,0.22041663892458527,0.58212599510852,-1.1818528854999308,0.7673472872263006,Dragon Roll,val,13
2.1849673572148753,2.6323035016817156,0.5434549351540424,0.44239935032353056,0.4000644456872307,0.6339482754736118,-0.42457989235915283,0.7518738618380735,Edamame,val,13
4.020059461850465,4.546661809147762,0.7558354983172646,0.44956434731671036,0.3959149470004246,1.098318632813257,0.13224277706335963,-0.9273811579557449,Espresso,val,13
3.1323408399349364,4.2104497348410845,0.5779866256308736,0.35408741276398104,0.3132340839934937,0.7185548029249408,-0.028850583058498858,0.9447603731997476,Everything Bagel with Cream Cheese,val,13
2.922642193285807,3.3362277396026925,0.23332870648384713,0.22901419755368377,0.22349616772185582,0.7921898576537846,0.015162186045251658,0.45544634748248364,Fettuccine Alfredo,val,13
4.4920284258598056,5.0047761302459,0.4679368502996569,0.3843256941643464,0.37433570215498374,1.0685425585763508,-0.5359490258510782,-0.39753914851196864,French Fries,val,13
1.098112262019811,1.3743551527311464,0.5242673313603216,0.34181771015453893,0.31033607404907704,0.4854316008070409,0.026780480162401532,-0.5094704040859968,Fried Calamari,val,13
2.3616308516688456,3.1077782745976505,0.6593342578335557,0.5405882757526874,0.5792679447489621,0.7601499303809097,-0.6322503008863343,-1.3965429875149509,Fruit Smoothie,val,13
3.1257410439527926,4.150642658546403,0.38006468166532714,0.30441075788042155,0.3358234179453413,0.8844816690305979,-0.4470695958954922,-1.0973412665345506,Garlic Bread,val,13
3.036422823831728,3.546351092799979,0.5455622045539081,0.43194296197397664,0.41551049168223647,1.1090480526761275,-0.3103862061684397,-0.2803810623050794,Garlic Mashed Potatoes,val,13
2.3379851093919046,2.659625667594526,0.758814860692962,0.44622183377275554,0.3799225802761845,0.9671183384231574,-0.21487791555078162,-0.23182418121081347,Green Tea,val,13
0.9940204290448766,1.2124795808067312,0.6649564830227181,0.7875940037536591,0.8076415985989622,0.5119205209581115,-1.3004447965239088,-0.2821262663475525,Green Tea Mochi Ice Cream,val,13
1.8360410834149339,2.2008827193823866,0.7424718317899989,0.5834750993124207,0.5550821880091661,0.5984564290877791,-0.29119325207641267,-0.7314948873248076,Grilled Asparagus,val,13
2.8676808852376743,3.254420531676426,0.6371482513161127,0.45422959580977246,0.4188747360459524,0.6652502954492803,0.041797774896945694,-0.11821262459172893,Grilled Atlantic Salmon,val,13
3.356998965021425,4.067798458113853,0.8051252391185776,0.5795131894037299,0.6061248131288683,1.0229908088674757,-1.3072940148480625,-3.1193394587314813,Grilled Tofu Wrap,val,13
2.197232973281978,2.4962864153844166,0.39163543158240327,0.31960253777605424,0.31389042475456835,0.8476217087941713,0.03560956810445082,-0.6183432559471448,Guacamole,val,13
2.1083530319688375,2.602933078184355,0.2785179090533222,0.26163763924921474,0.24042622294381483,0.7027843439896125,-0.020516081111017215,0.9168558747228696,Herb-Crusted Rack of Lamb,val,13
1.6086534550451714,1.87910575997665,0.37928882463929625,0.3337233286976061,0.34282778550142995,0.5468359929691506,-1.7373646755182777,-0.27255427062071724,Horchata,val,13
6.812425992137457,7.976373877887072,0.32254416123858637,0.2868524940643389,0.28568238031544174,1.1540787453785495,-0.2929544613435344,-0.44831550634217837,Hot Dog with Mustard,val,13
3.740476448075851,4.417776901977488,0.5472972948182688,0.4364184434072451,0.40521828187488385,1.2428034650058473,-0.12111870010337933,0.7541017626092597,Hot Sake (Small),val,13
2.324262457619037,2.777192968844895,1.1378929211444746,0.5255190336711931,0.5300949464745173,0.8060573506220903,-0.2679604405331295,-1.0600974232505824,Hummus & Pita,val,13
2.5347842889648597,3.299759232328441,0.44086012902420446,0.365549168669423,0.3397133583148781,0.5788975205396464,-0.5863288427033759,0.02717307931983138,Iced Latte,val,13
2.505357519887167,3.0225554415769746,0.533356503744401,0.37682771487495403,0.35790821712673815,0.6685280428714462,-0.44836509958884796,-0.6167826058588106,Iced Tea,val,13
2.37394804752184,2.6880044328720953,0.7285601416498272,0.5999101537985514,0.5320918037548952,1.0771658541618923,0.03395002890611876,-0.726636616678083,Jumbo Shrimp Cocktail,val,13
2.614455529579147,3.173424876969658,0.7198415149008751,0.45527440778879097,0.5149685134019533,0.8014551176983695,-3.23367089803759,-2.2490988614048506,Kale & Sweet Potato Salad,val,13
2.5831095244131417,3.032303117632274,1.0867616070005546,0.6281215173048944,0.5891302424100148,0.7269406585097092,-0.25722630366278865,-1.7924235931936712,Kombucha (Ginger),val,13
1.09145321627649,1.4046818671564683,0.3767908014943885,0.7960824617538251,0.6449496277997442,0.5593018968979029,0.041784011499503615,0.08329573013551396,Lemon Gelato,val,13
3.4127517630403292,3.95408483213843,0.5450079190008129,0.6523322400605333,0.5687919605067215,1.1449948911829118,-0.6391308804573672,0.8510791578391156,Loaded Nachos,val,13
3.008867619344232,3.319644678680755,0.6305062953873655,0.4379957931258366,0.4346142116830557,0.8561142673824748,0.038023298571697395,-1.065375949292249,Lobster Ravioli,val,13
4.000775342852027,5.012449606059404,0.3673336514758534,0.32757207367443636,0.32304397178308286,1.1607883389119966,-0.08484057945967738,0.8284326238749321,Mac & Cheese,val,13
2.5916219496752357,3.2676062004858353,0.3407326646916967,0.26837555714389827,0.2695286827662245,0.7175727441305088,-0.6315147355928006,-1.425992864860805,Margherita Pizza,val,13
2.125367537625788,3.0172933275692455,1.0584982490200288,0.403171527924129,0.358828285573185,0.6064068043641445,-0.10689638500458054,-1.4905376012970122,Matcha Green Tea Latte,val,13
2.829148215919017,3.089784301444152,0.3945408354551612,0.3165868592039828,0.32838327506202875,0.8072084937386668,-0.305342741081855,-1.8018795600856008,Meatball Calzone,val,13
1.0653122830347816,1.6917321319943333,0.23809916984402207,0.23410538519610447,0.23472982507546036,0.357417476067044,0.09762903827363134,0.28270426923285663,Mexican Coke (Glass Bottle),val,13
1.7074064934600486,2.2412783051156775,0.4168246483141692,0.45318874590384856,0.4035688075451024,0.7358279030392678,-0.2980772271039638,1.304270916976691,Miso Soup,val,13
2.779556819931369,3.217337309284605,1.5347925581752888,0.6967279220136571,0.7085144835119175,1.1053836002043667,-0.38838320010300387,-1.223922540976964,Modelo Especial,val,13
2.043305022969775,2.5040916737344876,1.2351812829334834,0.6603377146600009,0.6478772024050506,1.0167169921057335,-0.6404184112520421,-1.4743175300941305,New York Cheesecake,val,13
6.209256461783728,7.562601839521017,0.6015082330075773,0.3876534928325317,0.3540365526455634,1.1999125995567053,0.08348113288939796,-1.8894885333481783,Oatmeal with Berries,val,13
2.515542245444367,2.8140571407930164,0.6928451193566809,0.4316809712224448,0.38472999047972667,0.8304514464127237,0.05753727254328145,0.08200992409192559,Old Fashioned Cocktail,val,13
2.0478230504722825,2.3424236481932716,0.7501524918894051,0.43987064372975726,0.40956461009445655,0.5794664126336404,-0.08076259271206054,-0.28488419134527465,Onion Rings,val,13
2.318062403130082,2.6109323433113074,0.4297770893982982,0.4027294012649768,0.34637714069759845,0.5739433353903809,-0.2522473277478192,0.7938527124424926,Orange Juice,val,13
2.2972942704472055,3.444765010776636,0.6756191733349911,0.5786202847742303,0.5743235676118014,1.0904207827468302,-0.28552731444268686,0.9433745814604888,Oysters on the Half Shell (6pc),val,13
2.8186257807355446,3.5219074715113394,0.33179184655775,0.30165270253126847,0.2908105964250959,0.861479096189202,-0.01562386056345444,0.35459773037196346,Pepperoni Pizza,val,13
2.588699780157376,3.128351123834209,0.4346751696225484,0.41400094467235843,0.3824215584323396,0.7265288211340865,-0.0753785093791377,1.3810717542072908,Peroni Beer,val,13
2.822625196547456,3.7193642868550025,0.24828508553386797,0.20135134284211229,0.19211585107391063,0.5745659985066957,-0.20883678801353645,-1.3585194255097106,Philly Cheesesteak,val,13
4.493548903801303,5.546611577808917,0.47390613314958263,0.3688907046162298,0.3744624086501086,1.1658325871323278,-0.21195060586694225,-0.6702258946086415,Pork Carnitas Bowl,val,13
2.535428906188556,2.8540554785451486,0.7113888139682369,0.4694525550135626,0.4847143497125181,0.78423176377604,-0.38771363105816015,-1.072452300049443,Pork Gyoza (6pc),val,13
3.398838098024008,3.9132444335118937,0.7156768771700395,0.44868111198035865,0.42897956577002044,1.0481446829235714,-0.619510924526657,-0.7464554484323069,Pork Ramen,val,13
3.8642062232545364,4.610816030284953,0.9762686552721669,0.5293816157771007,0.5980319155036783,1.1180147218966778,-1.4847002314020923,-3.076094889651434,Potato Gnocchi with Pesto,val,13
2.445739962347495,3.0252073681400784,0.4129496258996079,0.34594835546635433,0.33824063309061103,0.8313901522171353,-0.23535755257354984,0.14606298275284774,Premium Cabernet Sauvignon (Glass),val,13
2.100043628580914,3.1192221089007064,0.24480155967089395,0.22851773786949775,0.2353497169961369,0.5517971779179441,0.04844133713733223,0.31870799611346573,Prosciutto & Arugula Pizza,val,13
2.886913219375676,3.4464454336557435,1.140850488912806,0.674619901192223,0.781872330247579,0.7604912061270962,-1.4600240876116946,-2.395508515580201,Prosecco,val,13
3.7806559390622456,4.158839323693912,1.152618791490958,0.6554912564388246,0.8622548632948982,1.421195480742377,-3.2362530781611287,-3.7054599856638384,Queso Dip,val,13
2.0790721752685255,2.758149032835872,0.21601889186799908,0.3495888354938345,0.250258687763804,0.5172570870837153,0.5024581080652653,-0.07325698650513744,Quinoa Power Bowl,val,13
3.511625012192421,4.238372346776283,0.7983754084576807,0.4322604236531634,0.4347726205571569,1.1198061184390693,-0.997290937721135,-2.1343943918188755,Red Wine (Cabernet),val,13
3.428763211472415,4.0652513024218875,0.43881532730764816,0.36680943838445057,0.36837951858794543,0.8634782659698258,0.03558725218872849,-0.6288803721872059,Red Wine (Chianti),val,13
2.614963395994818,3.2684431921934873,0.9377847456496907,0.4989046922031797,0.48563605925618053,0.9619329635266652,-0.12836239512544756,-0.926454886212707,Rice & Beans,val,13
2.7093057851451245,3.0647645712358536,1.2586069274772482,0.6221272363452578,0.5969656814726546,0.8612916539195921,-0.138723197439254,-1.296304986749995,Roasted Chickpeas,val,13
3.143142529684655,3.8964445883940573,0.32312777533620796,0.2527194503394615,0.2506800790546044,0.6772880346391621,-0.16627517851903706,-2.3952004789490373,Salmon Nigiri (2pc),val,13
1.9235865439034852,2.3055749575041573,1.0911800448913536,0.6992050926183572,0.6946284741873696,0.7284169633163933,-0.18515728827081812,-1.4303516360599164,Sapporo Draft,val,13
1.1500866068596798,1.3333781570937735,0.4433395849028957,0.3421872813143656,0.31148178935782994,0.5288344665470849,0.19661859529759584,0.13531167578577008,Seaweed Salad,val,13
2.2976899548511973,2.6446380692807656,0.6588978405801446,0.4277766082928614,0.4036482353116968,0.9860919389569722,0.11526595998828026,-1.011341556641246,Side Salad with Vinaigrette,val,13
3.332054759321502,3.9921570872773287,0.35874312365211786,0.31536570503531886,0.3116310206559678,1.1633953905427616,0.3018644952293248,0.030735288298383685,Spaghetti Carbonara,val,13
4.5414924541175425,5.614304201025782,0.3748849352141385,0.28329847800806635,0.2733305643681854,0.7174443600829861,-0.04778709103458323,-1.541394279767101,Spicy BBQ Bacon Burger,val,13
2.4941321201475875,2.9572737809960903,0.7505851027675308,0.456305131520337,0.4156886866912646,0.6796180115746071,0.16403612643404508,0.09374150745065214,Spicy Jalapeno Margarita,val,13
2.3881188460063987,2.815886887664171,1.0301596651864964,0.5336182713459297,0.544658684176898,0.780876955995743,-0.805981138727915,-1.1468921828930239,Spicy Salsa,val,13
2.481548095809269,2.812658265553214,0.24802305753987539,0.2145961116567942,0.22718398060225703,0.6389986346708868,-0.4500725180852856,-2.0223192071424414,Spicy Tuna Roll,val,13
2.9192950775345112,3.32981844027938,0.5640541656490003,0.3909098894683778,0.42167595564387383,0.8792029034679961,-0.7811974836910247,-2.586466469490826,Sprite,val,13
4.868230196649459,6.032887514578378,0.44567964915330727,0.3729215315560539,0.3575536302623896,1.2350436213174736,-0.08749622843721871,0.7301556553120432,Steak Fajitas,val,13
2.1911830808512103,2.594280784379164,0.5936208409783188,0.42097686676444057,0.40693400072951047,0.8118412134089016,-0.1972836644269751,-0.47270385116170555,Sweet Potato Fries,val,13
2.1966839954698774,2.751793975520054,0.7954870570686138,0.43448078210291435,0.4079555991586915,0.8257607720196983,-0.03538069914784003,-0.7663716210409043,Tiramisu,val,13
4.044741950772647,5.035696611422534,1.426591844090969,0.5096726170955501,0.5055927438465809,1.093460422387356,-0.584890022643274,-1.766608657895722,Tortilla Chips,val,13
2.432202588467292,2.6895123154699836,0.9450615710391583,0.5553867086259332,0.6199732088249961,1.0615121466615725,-0.4944468553373307,-1.7836530231018644,Truffle Mac & Cheese,val,13
3.136078003139068,3.904787273721313,0.47801363666103247,0.378357912909442,0.3882763241981703,0.7878439861544488,-0.08360153799818804,-0.1711546664927726,Truffle Mushroom Pizza,val,13
4.512948616915526,5.039796646956401,0.9465848323248682,0.5570379325802233,0.6241311917010834,1.2597119445590763,-1.034371559721201,-3.5716969585442437,Tuna Sashimi (5pc),val,13
2.2128612304441755,2.5598695639486237,1.019442758263958,0.8944789248302348,0.8460939998757142,1.0040735979548463,-0.27000635225774916,-1.011809896479502,Vanilla Milkshake,val,13
2.820154209227711,3.2113834576898643,1.1295223026380252,0.5742408510450482,0.6789260133325971,0.931012447277097,-1.593592630033891,-2.6331908649185403,Vegan Buddha Bowl,val,13
1.20910494348874,1.3081072708191688,0.6457831142902452,0.46666711427088925,0.43662122959315613,0.7036034416911877,0.08486252277555173,-0.3824444027208037,Vegan Peanut Butter Protein Ball,val,13
2.9217025537204457,3.6619413943155625,0.27293221747926716,0.24872963167723608,0.26015159724908077,0.7898565958876795,0.20870855550177891,-0.02826818479299357,Vegetable Udon,val,13
3.3313253920388517,3.5941326771595192,1.077341388565805,0.617572700160591,0.7340208490933063,0.9888372201152787,-1.655847274298503,-2.6111074991079186,White Wine (Pinot Grigio),val,13
2.7932291681769086,3.3965683228192214,0.5502117727983775,0.3774881588009769,0.37956772668606076,1.0275093011507914,-0.22605399393317693,-1.1292458713765863,14oz Ribeye,test,39
2.32826512387409,2.783134179219567,0.3009425000928941,0.26055564849741586,0.2557812389608155,0.6971258946483467,-0.09614964108304824,-0.413273992042089,8oz Filet Mignon,test,39
3.4915743338887886,4.774213989638726,0.2545348781039545,0.2745615990639313,0.2633876189974134,0.8603640105036967,-0.41226716359333904,1.9520382879003837,Acai Berry Bowl,test,39
3.2054349361351533,4.04278288680279,0.35115066409037055,0.32139539173501813,0.29345531105462674,0.9433137097769166,-0.5221262654668495,1.024873795970651,Almond Croissant,test,39
2.0090299509464895,2.4185742624615134,0.802632476072493,0.5092379397020985,0.4451827732210971,0.8622086872812018,-0.019607119560594244,-0.21766455734582726,Apple Pie,test,39
4.334270248600491,5.286554013745133,0.222523195646481,0.22704747603542075,0.2147859462457677,0.8161422954403119,-0.22227789782369056,1.1784038561402022,Avocado Toast,test,39
4.849207426990702,6.239609966741264,0.23299902067704104,0.1954558789747972,0.19741032322822272,0.8121436828943778,-0.29378820600532185,-2.716413237233129,Bacon Double Burger,test,39
3.0789006181663443,3.566884093430839,0.3004457401477113,0.25232169023184836,0.2512073726118984,0.7392232253406373,0.3534524186832517,-1.4829034084566288,Beef Lasagna,test,39
3.1586415852457748,3.947455272927805,0.23575939342629376,0.22038436884398185,0.2199768246867593,0.713465094912971,-0.07946962850315997,-0.04883060304753934,Beef Tacos (3pc),test,39
2.5497405196636485,3.040793340731838,0.23164517953116026,0.22023323901747774,0.21477295953970255,0.6648690468996349,0.3251530173454674,0.14889800478976936,Black Tea,test,39
3.2458885740997485,4.294839933713843,0.20774047558283562,0.2298956987196051,0.21311389627927643,0.7380276448836073,-0.334847927277351,1.3510470489972797,Blueberry Muffin,test,39
5.334075438743619,6.738556997501905,0.2845444094780009,0.3107796489486615,0.27122417485137046,1.0212077512836295,-0.6417656359097905,4.017967255165232,Breakfast Sandwich (Egg & Cheese),test,39
2.0151087260963263,2.466720961439689,0.6063601939768473,0.37286382902221843,0.34318445553605553,0.8236357094758795,0.059657853003186045,-0.43802877555739544,Bruschetta,test,39
2.1612931189731186,2.799200164268163,0.21976232433063517,0.20105644689221636,0.19602425962779446,0.5752278843778584,0.004524867005447519,0.15711982750547634,Buffalo Wings (10pc),test,39
2.832647493539603,3.745632057954514,0.22063995429510747,0.23412203290223657,0.22777990154235983,0.6753766014689332,-0.12217418069783137,1.3608436343859474,Butter Croissant,test,39
3.2331949081574454,4.269613937104203,0.2197508049876282,0.19080880671986963,0.18933123336057112,0.8122416476590656,-0.07270297216348953,-0.5512735347591586,California Roll,test,39
1.4946856133941204,2.0476957399547087,0.49363423840807374,0.49844445723543057,0.47010273324492496,0.9056036363505554,-0.5762829905721687,0.3881269793670982,Cannoli,test,39
2.618397961411611,3.3122161814529334,0.3118813334730223,0.28822558734751,0.2694393680608254,0.7078608662083883,0.18950114893606818,0.4698798664530287,Cappuccino,test,39
1.8789940122731599,2.34863984064818,0.481852972994536,0.40309486024839425,0.33769938469425453,0.8342085485523081,0.13807253516102924,0.10038672949663219,Caprese Salad,test,39
1.7385742405541817,2.199447488897118,0.6594580978392424,0.4607004205327523,0.4211453129292739,0.7819788068868154,-0.08205041750124864,-0.2475148382957461,Caramel Flan,test,39
3.0025547858282917,3.596731858606972,0.3717061850030255,0.3474359087492025,0.3065435514327314,0.8614572226749695,-0.059122950554130194,1.4050976190018865,Caramel Macchiato,test,39
2.3299326909195517,3.1565261499759982,0.3935132104707807,0.3134633289461756,0.28307593441078666,0.7791658024828371,0.4811447956974606,0.349969818210925,Chardonnay (Glass),test,39
4.7793051890165605,5.4069462242643995,0.3947533072842385,0.3153176335296873,0.3426340117125843,1.1474788682254211,-1.4264180740502241,-3.5459083065080335,Cheese Quesadilla,test,39
3.4308012835845636,4.41096324249307,0.3089765763702824,0.24485816239628563,0.24686577501807747,0.9014605413500256,-0.17174071987632988,-1.3180967640170922,Chicken Burrito,test,39
3.216173349381953,4.230644921076209,0.29946077133679516,0.2471173838074648,0.23577210643965446,0.8281646374658529,-0.04033170887170101,-0.23497230883137532,Chicken Enchiladas,test,39
4.009582220113073,5.240612293854069,0.17716533915515761,0.1734410836075093,0.16905265576692954,0.7071694669035042,-0.387615273161241,0.5389921617225354,Chicken Tenders (4pc),test,39
3.4104521832674073,4.377615862158097,0.32278459961527983,0.43238117606834986,0.370494805424593,1.0677099540320454,-0.5241432173340439,2.7668255168794667,Chicken Teriyaki Bento,test,39
1.6058760718264027,1.9342624945958773,0.7961086264858749,0.5364876658584199,0.5352920239421342,0.8482319764006127,-0.32648622292736706,-1.118549872426717,Chocolate Brownie,test,39
3.2321597042207655,4.137813625060944,0.30355975754239706,0.25960699023897876,0.2521084569292197,0.8199814027949233,-0.2652708156214423,-0.5057741163895032,Chocolate Chip Cookie,test,39
2.1829166930716544,2.777337764300762,0.8061539273637738,0.4314654631556546,0.41127415956422475,0.9177159974954303,-0.16462113278875967,-1.0386821178383208,Churros with Chocolate,test,39
3.5211980069004256,4.365285639586278,0.2491313272391888,0.2319319827861952,0.22293299069661787,0.8376059924035654,-0.05810996516450073,0.8259827481567067,Classic Cheeseburger,test,39
2.323725585680366,3.050699929554878,0.3495219304717986,0.30975246539378554,0.3020843261384476,0.729706510137432,-0.27665920468462435,-0.05565036345011372,Classic Margarita,test,39
3.8791800508543908,4.81465151589775,0.29563551203865174,0.2791964701641573,0.2750691308787659,0.8574153331287603,-0.29969411983614824,0.12757791065913482,Coca-Cola,test,39
2.6965497239730345,3.589545275911682,0.35467978463801614,0.338648218283695,0.3296722233070481,0.9289117778234868,-0.5521807756038353,0.4402914223051518,Coconut Water,test,39
3.8928304290515188,5.12017682867328,0.3003005375917597,0.25809065817828375,0.23648035316668103,0.994941772189346,0.34781065487048257,0.3429342616086877,Cold Brew Coffee,test,39
2.1909913210412375,2.798368449996705,0.3524695170239494,0.2734358498761343,0.25058258510442305,0.6484830634116306,0.07294931829653473,-0.23764151049571944,Cold Pressed Green Juice,test,39
2.4685713857628127,3.032784844037754,0.39650721797305927,0.3867398980472129,0.37460810912353965,0.9417142693835915,0.07888929895625607,-0.45232882951843023,Corona Extra,test,39
1.9280703172741733,2.8201076377205867,0.4719995348831948,0.4058330969010692,0.3816991998664607,0.7195334879682603,-0.26136848606359897,0.8377355593669921,Creamed Spinach,test,39
3.9443643162376,5.101596423768054,0.20705129285400753,0.18794657215200486,0.18556116807390396,0.7753235201764748,0.017815077560649817,-0.5320291339857007,Crispy Chicken Sandwich,test,39
